project_id,normalized_project_id,source_root_relative_path,project_family,project_family_source,revision_family,duplicate_family,year_prefix,workbook_candidate_count,candidate_permitted_input_count,strict_permitted_input_count,target_reference_file_candidate_count,inventory_v1_has_all_three_completed_targets,onedrive_availability,current_cohort,development_eligibility,exclusion_reasons,previous_screening_status,previous_bundle_status,current_source_hash_status,generator_candidate_status
1141205,1141205,114年度工作\114年度工作\1141205核陽-避雷針接地箱,核陽,file_index_customer,REVFAM-114-644BBD4D67EE,DUPFAM-52899F69B90F,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141206,1141206,114年度工作\114年度工作\1141206國倫-嘉義廠配電盤及加藥設備改善\1141206 生管文件,國倫,file_index_customer,REVFAM-114-0B07D95139CC,DUPFAM-D8D2F7C3D51F,114,6,6,1,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141207,1141207,114年度工作\114年度工作\1141207榮陳-鹿港114年度中區管網設備改善\1141207 生管文件,榮陳,file_index_customer,REVFAM-114-0F150BAA45A0,DUPFAM-1AEC2BC95E91,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141208,1141208,114年度工作\114年度工作\1141208濬創-明潭管橋上下游流量儀表箱\1141208 生管文件,濬創,file_index_customer,REVFAM-114-9F6658E442F6,DUPFAM-C130EAB10CCB,114,4,4,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141209,1141209,114年度工作\114年度工作\1141209利信-嘉義科學園區供水北線工程管二\1141209 生管文件,利信,file_index_customer,REVFAM-114-4709D0B13369,DUPFAM-60FBE122DFC3,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141210,1141210,114年度工作\114年度工作\1141210國倫－嘉東加壓站抽水機汰換\1141210 生管文件,國倫－嘉東加壓站抽水機汰換,derived_from_project_name,REVFAM-114-5A097A12A9A9,DUPFAM-35CD6FF7C893,114,4,4,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141211,1141211,114年度工作\114年度工作\1141211玖堡實業儀表箱\1141211 生管文件,玖堡實業儀表箱,derived_from_project_name,REVFAM-114-454642C39FB9,DUPFAM-719972291CAA,114,4,4,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141212,1141212,114年度工作\114年度工作\1141212詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖,詠翔鑫,file_index_customer,REVFAM-114-BF52001705F2,DUPFAM-B2BA449AE599,114,2,2,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141213,1141213,114年度工作\114年度工作\1141213宗正,宗正,derived_from_project_name,REVFAM-114-F603E9B78700,DUPFAM-249C4B0D52E9,114,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,NO_APPROVED_WORKSHEETS
1150101,1150101,115年度工作\115年度工作\1150101榮陳-林內淨水場淨廢水系統\1150101 生管文件,榮陳,file_index_customer,REVFAM-115-8AC3C2B78549,DUPFAM-B0ABED57DBFD,115,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150102,1150102,115年度工作\115年度工作\1150102盛福八掌溪支線(3K+730~4K+240),盛福八掌溪支線(3K+730~4K+240),derived_from_project_name,REVFAM-115-F8A32520B76E,DUPFAM-D21C515F8C1A,115,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150103,1150103,115年度工作\115年度工作\1150103盛福八掌溪支線(4K+600~5K+130)\1150103 生管文件,盛福八掌溪支線(4K+600~5K+130),derived_from_project_name,REVFAM-115-2959E6E0DA99,DUPFAM-F4A0E5437491,115,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150104,1150104,115年度工作\115年度工作\1150104臻輊-阿里山軸帶旅運中心空間改善工程\1150104 生管文件,臻輊,file_index_customer,REVFAM-115-350715CCA8CA,DUPFAM-AC46BD163730,115,7,7,2,20,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150105,1150105,115年度工作\115年度工作\1150105昀興-永康國中現場修改,昀興,file_index_customer,REVFAM-115-A39BA92D0D21,DUPFAM-58BEEFE35520,115,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150106,1150106,115年度工作\115年度工作\1150106器識-接線箱,器識,file_index_customer,REVFAM-115-FA42FA92127C,DUPFAM-6443D4E723FA,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150107,1150107,115年度工作\115年度工作\1150107瑨億-水里所集集水里場膠羽機汰換\1150107 生管文件,瑨億,file_index_customer,REVFAM-115-86B1FA9BED45,DUPFAM-5E937FD79FB6,115,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150108,1150108,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\1150108 生管文件,國倫,file_index_customer,REVFAM-115-CC79103AC826,DUPFAM-5BE6EA53A1B7,115,7,7,2,13,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150109,1150109,115年度工作\115年度工作\1150109文勝科技-儀表箱,文勝科技,file_index_customer,REVFAM-115-F0A1ACF9464C,DUPFAM-3B7827429D67,115,4,4,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150110,1150110,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件,詠翔鑫,file_index_customer,REVFAM-115-ECB35F39D9FA,DUPFAM-66910255B29F,115,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150201,1150201,115年度工作\115年度工作\1150201臻輊-施翠雲店鋪住宅新建工程\1150201 生管文件,臻輊,file_index_customer,REVFAM-115-8DE571ACBF97,DUPFAM-C467ADA52275,115,4,4,1,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150202,1150202,115年度工作\115年度工作\1150202榮陳抗旱2.0計畫緊急伏流水三口深井改善\1150202 生管文件,榮陳抗旱2.0計畫緊急伏流水三口深井改善,derived_from_project_name,REVFAM-115-47F26CB05FC8,DUPFAM-C0FA89131AE6,115,7,7,2,12,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150203,1150203,115年度工作\115年度工作\1150203新僑工程新埔鎮五埔里6鄰石坑街供水\1150203 生管文件,新僑工程新埔鎮五埔里6鄰石坑街供水,derived_from_project_name,REVFAM-115-83000A435C0A,DUPFAM-305C5A6D0575,115,7,7,2,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150204,1150204,115年度工作\115年度工作\1150204新僑工程關西鎮東安里11-13鄰供水\1150204 生管文件,新僑工程關西鎮東安里11,file_index_customer,REVFAM-115-658715470EB2,DUPFAM-144E803E2B2D,115,7,7,2,10,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150205,1150205,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\1150205 生管文件,核陽,file_index_customer,REVFAM-115-12FBC0C81468,DUPFAM-343835C59EB8,115,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150301,1150301,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件,互信科技,file_index_customer,REVFAM-115-E1CB81AF6886,DUPFAM-87EDDAAD86B7,115,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150302,1150302,115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件,盛福,file_index_customer,REVFAM-115-6E9B759ECFEC,DUPFAM-FD5BDAB371BF,115,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150303,1150303,115年度工作\115年度工作\1150303器識-隔離開關箱工程,器識,file_index_customer,REVFAM-115-F4FB9957A416,DUPFAM-7E14FDE86999,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150304,1150304,115年度工作\115年度工作\1150304宗正實業,宗正實業,derived_from_project_name,REVFAM-115-89E6C4CD85A3,DUPFAM-A8917C5CD786,115,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150305,1150305,115年度工作\115年度工作\1150305盛福-大安大甲溪輸水管第三標統包工程\1150305生管文件,盛福,file_index_customer,REVFAM-115-E103ADEA5B1D,DUPFAM-73401B286D37,115,7,7,2,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150306,1150306,115年度工作\115年度工作\1150306新陳-濁幹線(6K+500~7K+350)多功能調蓄池工程\1150306生管文件,新陳,file_index_customer,REVFAM-115-C7A5C6D32424,DUPFAM-C13130365FF5,115,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150307,1150307,115年度工作\115年度工作\1150307國倫-嘉義廠115年配電盤及變頻器改善\1150307生管文件,國倫,file_index_customer,REVFAM-115-163EC6131C05,DUPFAM-871E4257A303,115,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150401,1150401,115年度工作\115年度工作\1150401榮陳-新港場抽水桶型加壓設備增設\1150401生管文件,榮陳,file_index_customer,REVFAM-115-493A32332E1C,DUPFAM-0EE7E9CD446E,115,7,7,2,10,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150402,1150402,115年度工作\115年度工作\1150402新陳-荖濃溪(里嶺)伏流水統包工程\1150402生管文件,新陳,file_index_customer,REVFAM-115-11F819413B1A,DUPFAM-FB3DC66045D3,115,7,7,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150403,1150403,115年度工作\115年度工作\1150403卓文彬-電表箱製作,卓文彬,file_index_customer,REVFAM-115-9435FD9B7BBA,DUPFAM-B5382DA8B7D5,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150404,1150404,115年度工作\115年度工作\1150404榮陳-石門水庫至新竹聯通管一\1150404生管文件,榮陳,file_index_customer,REVFAM-115-685D3EAF0703,DUPFAM-8C063B0368DC,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150501,1150501,115年度工作\115年度工作\1150501顯茂-聯電地震儀用插座盤\1150501生管文件,顯茂,file_index_customer,REVFAM-115-B982C717C264,DUPFAM-723ADE5A5BC1,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150502,1150502,115年度工作\115年度工作\1150502器識-黑影機隔離盤\1150502生管文件,器識,file_index_customer,REVFAM-115-0BBE2A9E7959,DUPFAM-3D27E948C70E,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150503,1150503,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\1150503生管文件,盛福,file_index_customer,REVFAM-115-FB6335CDDB7E,DUPFAM-309779C277E8,115,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150504,1150504,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\1150504生管文件,榮陳,file_index_customer,REVFAM-115-3A619FFB7FE8,DUPFAM-774E48B9AC6E,115,7,7,3,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150505,1150505,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\1150505生管文件,榮陳,file_index_customer,REVFAM-115-8E733F6DB42E,DUPFAM-81FCEF7566AA,115,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150506,1150506,115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\1150506生管文件,榮陳,file_index_customer,REVFAM-115-24A81446F253,DUPFAM-69194780F382,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150507,1150507,115年度工作\115年度工作\1150507榮陳-南臺中淨水廠送水管線(管四)\1150507生管文件,榮陳,file_index_customer,REVFAM-115-D07730B34B53,DUPFAM-A8B545A07000,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150508,1150508,115年度工作\115年度工作\1150508詠翔鑫-漢泰無塵室開關箱\1150508生管文件,詠翔鑫,file_index_customer,REVFAM-115-E716ADBB3E8D,DUPFAM-8A3EFF448F4E,115,3,3,0,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150509,1150509,115年度工作\115年度工作\1150509榮陳-翁公園場4號井重鑿機電設備設置\1150509生管文件,榮陳,file_index_customer,REVFAM-115-DACD1A2D04DB,DUPFAM-208A0ADC3355,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150510,1150510,115年度工作\115年度工作\1150510顯茂-NFB零料購買,顯茂,file_index_customer,REVFAM-115-1048664585BA,DUPFAM-228D47A55631,115,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150511,1150511,115年度工作\115年度工作\1150511育鎮-開關箱,育鎮,file_index_customer,REVFAM-115-ACA6654EA57E,DUPFAM-6B62E0B34520,115,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150601,1150601,115年度工作\115年度工作\1150601榮陳-台南市楠西區紹興里5鄰等延管\1150601生管文件,榮陳,file_index_customer,REVFAM-115-88C9D37D8621,DUPFAM-4E3DA840ABA1,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150602,1150602,115年度工作\115年度工作\1150602皓宇-將軍分局新設電源盤\1150602生管文件,皓宇,file_index_customer,REVFAM-115-2B37D5402B66,DUPFAM-C1B36DFC9077,115,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1150603,1150603,115年度工作\115年度工作\1150603國倫-茄苳橋站400MM流量計增設\1150603生管文件,國倫,file_index_customer,REVFAM-115-4C2BAF7A7242,DUPFAM-747DE1EBC9CA,115,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
